src/features/profile/screens/components/BodyTypeCard.tsx(414,25): error TS2339: Property 'warmPrimary' does not exist on type '{ terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }'.
src/features/profile/screens/components/ColorSeasonCard.tsx(233,74): error TS2339: Property 'warmAccent' does not exist on type '{ terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }'.
src/features/profile/screens/components/ColorSeasonCard.tsx(279,70): error TS2339: Property 'fashion' does not exist on type 'FlatColors'.
src/features/profile/screens/components/ColorSeasonCard.tsx(316,29): error TS2339: Property 'warmPrimary' does not exist on type 'FlatColors'.
src/features/profile/screens/components/ColorSeasonCard.tsx(324,25): error TS2339: Property 'warmAccent' does not exist on type '{ terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }'.
src/features/profile/screens/components/ColorSeasonCard.tsx(350,29): error TS2339: Property 'warmPrimary' does not exist on type 'FlatColors'.
src/features/profile/screens/components/ColorSeasonCard.tsx(353,29): error TS2339: Property 'warmPrimary' does not exist on type 'FlatColors'.
src/features/profile/screens/components/SharePosterPreview.tsx(82,26): error TS2339: Property 'gradients' does not exist on type 'FlatColors'.
src/features/profile/screens/components/SharePosterPreview.tsx(144,26): error TS2339: Property 'gradients' does not exist on type 'FlatColors'.
src/features/profile/screens/components/StyleTagsCard.tsx(43,38): error TS2339: Property 'warmAccent' does not exist on type '{ terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }'.
src/features/profile/screens/components/StyleTagsCard.tsx(44,32): error TS2339: Property 'gradients' does not exist on type 'FlatColors'.
src/features/profile/screens/components/StyleTagsCard.tsx(45,38): error TS2339: Property 'warmSecondary' does not exist on type '{ terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }'.
src/features/profile/screens/components/StyleTagsCard.tsx(46,38): error TS2339: Property 'primary' does not exist on type '{ terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }'.
src/features/profile/screens/components/StyleTagsCard.tsx(123,70): error TS2339: Property 'primary' does not exist on type '{ terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }'.
